UFR,Filière,Sexe,Niveau,Fréquence d'utilisation,Durée par session (min),Impact sur la motivation,Moyenne actuelle,Moyenne avant l'accès,Moyenne après l'accès,Temps d'étude/semaine (h),Usage de la connexion,Statut de réussite
SEG,SVT,Feminin,L3,Occasionnelle,57,Augmenté,10.632975228134162,8.823526423067335,12.323731464668567,8,Autres,1
LSH,SEG,Masculin,L1,Hebdomadaire,108,Augmenté,9.42725229486725,13.262878695618504,16.303506891446474,13,Réseaux sociax,1
ST,Philo,Masculin,L1,Occasionnelle,32,Inchangé,17.193078246949685,6.632139980001211,10.061686410997146,28,Autres,0
LSH,LM,Feminin,L1,Occasionnelle,54,Inchangé,16.357204675105123,8.773967432723055,12.429551903107312,21,Recherche,0
LSH,MPCI,Masculin,L3,Occasionnelle,185,Diminué,14.71384558662643,12.459501251457576,7.553420470221189,4,Autres,0
LSH,SVT,Feminin,L3,Hebdomadaire,77,Diminué,11.229971877310678,13.894822067078236,16.756269537089022,30,Autres,0
SEG,Geographie,Masculin,L1,Occasionnelle,223,Inchangé,14.76524628604743,4.338422743365129,10.447729194656688,2,Autres,0
ST,LM,Feminin,L3,Occasionnelle,292,Augmenté,13.674016514275197,8.243143169144009,8.624381286115387,26,Autres,0
LSH,Geographie,Masculin,L1,Hebdomadaire,92,Augmenté,16.695411787111034,5.067151955050493,11.152395659945903,6,Réseaux sociax,1
ST,MPCI,Feminin,L1,Hebdomadaire,203,Inchangé,7.377307032939331,15.314131365152763,14.636829848814443,30,Réseaux sociax,0
ST,SVT,Masculin,L1,Hebdomadaire,171,Augmenté,11.742405835104403,6.071415737941006,9.467099030079119,16,Autres,0
ST,SVT,Feminin,L2,Occasionnelle,221,Augmenté,12.663595271166024,16.74293740245679,6.203628574161426,18,Réseaux sociax,0
SEG,LM,Masculin,L3,Occasionnelle,192,Inchangé,16.553010884592076,14.03334407096542,10.148223811949917,4,Recherche,1
LSH,SEG,Feminin,L1,Occasionnelle,38,Diminué,14.065398180962136,4.198809757093611,15.687883888334838,1,Autres,1
LSH,Geographie,Masculin,L1,Occasionnelle,281,Inchangé,7.910656065234489,5.717316288245078,9.018515895073053,3,Autres,0
ST,MPCI,Feminin,L1,Quotidienne,299,Inchangé,5.420886194399072,13.144351070158512,8.442337237462734,15,Autres,1
LSH,Geographie,Masculin,L1,Occasionnelle,53,Diminué,12.686437250902522,16.194134981420653,9.175812520214755,9,Recherche,0
SEG,Philo,Masculin,L1,Quotidienne,53,Inchangé,6.239059790544305,12.905324203915864,10.263914843497048,26,Réseaux sociax,0
SEG,Geographie,Feminin,L3,Quotidienne,298,Augmenté,7.238491868522237,16.60044212170958,5.2641635119894055,27,Recherche,1
SEG,Geographie,Masculin,L1,Hebdomadaire,273,Diminué,12.94234196719621,12.458187687715261,9.422511007607014,4,Autres,1
ST,MPCI,Masculin,L3,Occasionnelle,128,Diminué,3.5586489593361597,8.740891091473019,12.203522426809574,14,Réseaux sociax,0
ST,HA,Feminin,L2,Quotidienne,215,Augmenté,7.513856941343644,5.878793708471223,8.714666963888991,4,Autres,1
ST,HA,Masculin,L1,Occasionnelle,99,Diminué,12.155952027575793,14.257373027956618,14.346149525342705,13,Réseaux sociax,1
LSH,Geographie,Feminin,L1,Hebdomadaire,171,Inchangé,12.865394042554257,16.187318536252675,13.750183434034824,1,Recherche,0
LSH,SEG,Feminin,L3,Hebdomadaire,43,Augmenté,9.847788580888848,5.013367870437823,15.063614696197968,25,Autres,0
LSH,SVT,Masculin,L1,Quotidienne,120,Inchangé,14.905324710261622,13.384568397334569,16.94274023746963,26,Autres,1
SEG,Philo,Masculin,L2,Occasionnelle,37,Diminué,15.394514784804853,7.527284724150448,15.371134260780574,2,Recherche,0
ST,Geographie,Feminin,L2,Quotidienne,19,Augmenté,13.75244297691238,6.12959244854315,10.38591107434305,8,Recherche,0
ST,Geographie,Masculin,L2,Hebdomadaire,24,Inchangé,10.651078850220806,14.317557303746845,9.96797946507311,29,Autres,0
ST,MPCI,Masculin,L3,Quotidienne,283,Diminué,15.501548956932654,11.636244581079524,16.993173106418055,12,Recherche,0
LSH,LM,Feminin,L2,Hebdomadaire,78,Inchangé,16.319855343256307,11.972102960113526,5.927863434556525,9,Autres,0
SEG,HA,Masculin,L3,Quotidienne,292,Diminué,16.472500107035387,6.059102887645759,7.359285018944369,17,Autres,1
SEG,HA,Masculin,L1,Occasionnelle,123,Diminué,4.297054556120763,9.02843157674443,10.574373450340083,25,Recherche,0
LSH,HA,Feminin,L1,Hebdomadaire,128,Diminué,14.220532105794152,12.527764043240392,10.66619688775355,5,Recherche,0
SEG,SEG,Masculin,L1,Hebdomadaire,95,Diminué,8.703354916741363,10.475973298254566,7.733585217193041,21,Autres,1
LSH,SEG,Feminin,L1,Hebdomadaire,47,Inchangé,9.679047563919205,15.01050852006961,12.694019197075672,22,Réseaux sociax,0
LSH,MPCI,Feminin,L2,Hebdomadaire,37,Inchangé,15.225178129735493,15.963077803498324,15.710693497005842,10,Réseaux sociax,0
LSH,Geographie,Masculin,L2,Quotidienne,228,Diminué,11.127668523597599,16.423827915820958,12.98560171472611,10,Réseaux sociax,0
ST,LM,Feminin,L3,Hebdomadaire,294,Diminué,9.571849569787908,8.864224583765008,6.089411986538535,4,Recherche,1
LSH,LM,Masculin,L1,Hebdomadaire,203,Inchangé,10.860591831997638,15.018606189956559,10.966136844877594,13,Réseaux sociax,0
ST,HA,Feminin,L2,Quotidienne,289,Diminué,12.089040372348313,7.427741606784775,13.297935338147358,25,Recherche,1
LSH,SVT,Masculin,L3,Quotidienne,171,Inchangé,10.862050286208557,11.752190407665873,13.364582524989665,22,Autres,0
LSH,SVT,Masculin,L3,Occasionnelle,178,Augmenté,12.841388058585917,3.7032277036411205,15.139930240066162,6,Recherche,0
SEG,HA,Masculin,L1,Occasionnelle,70,Augmenté,9.008917674961303,7.38113847799767,8.24953893768529,18,Recherche,0
SEG,LM,Masculin,L3,Occasionnelle,115,Diminué,5.597948536068785,16.2495352762875,12.227705427212127,20,Recherche,1
LSH,LM,Masculin,L2,Quotidienne,151,Inchangé,6.398947500511342,4.938612890165519,4.744864255041531,29,Recherche,1
LSH,Philo,Masculin,L2,Hebdomadaire,13,Diminué,6.054463097658011,4.006561301628737,15.490909462133022,5,Autres,0
ST,Geographie,Masculin,L2,Quotidienne,102,Inchangé,9.10907044564938,8.937765936543173,10.173212025243684,5,Recherche,1
ST,MPCI,Masculin,L3,Occasionnelle,15,Inchangé,10.774353557047112,16.6405509817191,10.11948180999491,6,Recherche,1
ST,Geographie,Feminin,L1,Quotidienne,231,Augmenté,13.836702567859987,10.439246894065295,16.256557964718645,22,Réseaux sociax,0
LSH,MPCI,Masculin,L2,Occasionnelle,255,Augmenté,12.055545891152578,13.516955231688828,11.6939241190396,22,Autres,0
SEG,SEG,Feminin,L1,Hebdomadaire,142,Diminué,7.091439960410071,14.55076680720739,6.3923206745490635,18,Réseaux sociax,1
SEG,MPCI,Masculin,L1,Quotidienne,110,Augmenté,4.651064908861118,8.050091799521674,6.394931474902395,3,Autres,1
LSH,Geographie,Feminin,L3,Hebdomadaire,91,Augmenté,13.189063911856634,4.092231729079151,11.988337508826543,13,Réseaux sociax,1
LSH,SVT,Feminin,L2,Hebdomadaire,207,Augmenté,10.302733511514933,16.540555631594657,5.620876063190289,24,Réseaux sociax,0
ST,MPCI,Feminin,L3,Occasionnelle,50,Inchangé,6.077994424046473,9.40034211765847,7.435150674444736,16,Recherche,1
LSH,SVT,Feminin,L3,Hebdomadaire,223,Diminué,12.634778370405824,8.118924257290027,9.183720966771538,29,Recherche,1
LSH,SEG,Masculin,L1,Quotidienne,184,Augmenté,6.502331808239029,14.91562147816497,13.658794018531491,24,Recherche,0
LSH,Geographie,Masculin,L1,Hebdomadaire,150,Diminué,4.670017347398423,10.85277181739784,3.9910049522260214,29,Recherche,0
LSH,LM,Feminin,L3,Hebdomadaire,175,Diminué,4.1048212581836845,5.637001660606089,12.352168521262339,20,Autres,1
ST,HA,Feminin,L1,Hebdomadaire,73,Diminué,15.188372146438624,9.336324626821627,13.103797170737945,30,Recherche,0
SEG,Geographie,Feminin,L3,Quotidienne,289,Augmenté,15.497531423930655,4.964861647113724,7.046574594846351,17,Autres,0
SEG,SVT,Feminin,L2,Occasionnelle,236,Diminué,16.52554182610377,13.03966374965859,8.21471838212642,15,Recherche,1
LSH,LM,Feminin,L3,Occasionnelle,272,Diminué,10.200860401080973,5.953910914543362,6.363011792531015,11,Autres,1
LSH,SVT,Masculin,L3,Hebdomadaire,74,Diminué,6.1597974750729225,7.375860936825303,8.087557853485823,22,Autres,1
ST,Philo,Feminin,L3,Quotidienne,142,Augmenté,17.38821982885019,8.718062322224077,12.260082332906622,11,Autres,0
LSH,HA,Feminin,L3,Occasionnelle,146,Augmenté,13.268414847710126,14.78716883636248,14.24705799798518,6,Recherche,0
ST,Philo,Masculin,L2,Occasionnelle,62,Diminué,8.341855327203444,9.070555222933127,4.61609663006282,17,Recherche,1
LSH,MPCI,Feminin,L1,Occasionnelle,298,Augmenté,9.49209524368111,4.453204305669309,14.128510408394604,28,Réseaux sociax,0
ST,SVT,Masculin,L3,Hebdomadaire,94,Augmenté,14.105677141306463,12.620432476119145,9.53081574235006,6,Recherche,1
ST,HA,Masculin,L2,Occasionnelle,93,Inchangé,15.078228069076516,7.646962548536461,15.42166064746681,17,Autres,1
ST,Philo,Masculin,L1,Occasionnelle,103,Diminué,16.55176468611372,16.5420883243358,6.232264876611955,16,Recherche,0
ST,LM,Feminin,L3,Hebdomadaire,221,Diminué,7.636260000033081,14.865337666735066,13.614004984969212,20,Réseaux sociax,1
LSH,Philo,Feminin,L3,Hebdomadaire,244,Augmenté,9.875032761533483,4.128201701230504,6.66999296921988,18,Recherche,0
ST,LM,Feminin,L3,Hebdomadaire,50,Inchangé,5.750881057822651,6.4322645282736,14.15321853759967,23,Réseaux sociax,0
SEG,SEG,Feminin,L2,Hebdomadaire,87,Inchangé,6.664472792525861,5.14692204904306,8.076779268638365,9,Réseaux sociax,0
LSH,MPCI,Feminin,L3,Quotidienne,50,Augmenté,14.134000303811579,3.708948022291967,7.155116654070962,29,Recherche,1
SEG,Philo,Feminin,L1,Occasionnelle,132,Inchangé,16.513649619089936,12.421207389525685,10.53834320730895,15,Recherche,1
ST,Philo,Feminin,L3,Quotidienne,50,Augmenté,6.683150310736739,5.432763533263157,5.127919019047322,3,Autres,1
SEG,LM,Feminin,L1,Hebdomadaire,272,Inchangé,12.736547875053214,5.747618034827819,14.762234353796412,26,Recherche,0
LSH,SEG,Feminin,L1,Occasionnelle,240,Augmenté,9.221007528690357,11.682305666895447,15.513488437182643,6,Autres,0
LSH,Philo,Masculin,L3,Occasionnelle,75,Augmenté,16.78649734437309,8.394287111036643,10.99318216646192,19,Réseaux sociax,1
ST,SEG,Feminin,L3,Hebdomadaire,233,Diminué,11.429395098038462,7.807884686757193,8.663296949156315,17,Autres,0
ST,HA,Masculin,L3,Quotidienne,75,Augmenté,15.153670587958104,8.270923830069918,3.9568847775882716,29,Réseaux sociax,0
LSH,Geographie,Masculin,L3,Quotidienne,200,Augmenté,7.2165170519922945,13.547518198593027,13.126727007565645,7,Réseaux sociax,0
LSH,Philo,Feminin,L3,Occasionnelle,162,Inchangé,15.13516333795293,15.395264886290859,12.868152258832621,22,Réseaux sociax,0
SEG,SEG,Masculin,L2,Hebdomadaire,265,Inchangé,15.616591756378666,8.135754485069643,13.009250201884347,1,Recherche,1
SEG,Philo,Feminin,L3,Occasionnelle,109,Augmenté,11.555867713777651,16.13351804293555,3.5146434407377667,10,Réseaux sociax,0
ST,SVT,Feminin,L3,Occasionnelle,154,Augmenté,12.940146444526803,8.0717542266345,15.709587019504788,28,Réseaux sociax,0
ST,MPCI,Masculin,L2,Occasionnelle,13,Diminué,9.073876410089339,13.72930842271575,15.635459287356671,1,Réseaux sociax,0
LSH,MPCI,Masculin,L3,Hebdomadaire,113,Augmenté,6.662654814300186,11.054405407512709,13.776397181698803,18,Recherche,1
LSH,Geographie,Masculin,L3,Hebdomadaire,111,Augmenté,14.449205794999887,7.13820906054361,9.193738175490914,24,Réseaux sociax,0
LSH,SVT,Feminin,L3,Hebdomadaire,230,Diminué,7.364278121478055,5.741352351288276,7.51489874700604,13,Recherche,0
ST,Philo,Masculin,L3,Hebdomadaire,166,Diminué,10.329157673187328,13.23266390994767,15.079341944177338,22,Autres,0
LSH,Philo,Feminin,L2,Hebdomadaire,216,Augmenté,10.450695976453131,8.885686580527585,10.520793611452408,10,Réseaux sociax,0
ST,Philo,Feminin,L3,Occasionnelle,94,Augmenté,4.102694413666462,12.096892270301563,9.872247950499965,27,Réseaux sociax,1
ST,Geographie,Feminin,L3,Occasionnelle,5,Diminué,17.34565971993983,5.032346469904865,16.676110928920416,12,Réseaux sociax,0
ST,LM,Feminin,L2,Hebdomadaire,146,Diminué,13.945921841148426,4.804974236602948,14.29106912070161,29,Recherche,0
SEG,Philo,Masculin,L3,Hebdomadaire,14,Augmenté,4.35650900786242,11.96820880743302,4.41521216117158,1,Réseaux sociax,1
SEG,LM,Masculin,L1,Hebdomadaire,58,Inchangé,10.533417742499948,10.739286619346291,6.317808905249119,4,Autres,1
ST,Philo,Masculin,L2,Hebdomadaire,53,Diminué,6.100167040627401,14.54064102999274,8.738359405505504,6,Recherche,1
SEG,Geographie,Feminin,L1,Quotidienne,152,Inchangé,9.576986878528322,3.8853302454307834,7.233121468858692,15,Autres,1
LSH,SVT,Feminin,L1,Quotidienne,118,Diminué,9.227603162783044,9.858135704301286,8.17180690370376,8,Réseaux sociax,1
LSH,Philo,Masculin,L3,Quotidienne,269,Diminué,12.732047350284908,5.235392787154419,7.06598243047053,11,Autres,0
SEG,MPCI,Feminin,L3,Hebdomadaire,172,Inchangé,8.783952812061852,8.681156882634124,8.404596243917723,4,Réseaux sociax,1
ST,LM,Masculin,L3,Hebdomadaire,148,Inchangé,11.783583235702098,9.538798209457179,10.037345235330186,4,Autres,0
ST,SVT,Masculin,L1,Quotidienne,295,Augmenté,7.3797727897257275,14.912807478944746,9.644300918206206,27,Réseaux sociax,1
SEG,SEG,Masculin,L3,Occasionnelle,227,Diminué,4.456328387785565,10.760139687124283,11.105769112656528,16,Recherche,1
SEG,LM,Masculin,L1,Occasionnelle,124,Inchangé,11.34470773077218,7.424281641585013,14.393232086591658,1,Autres,1
LSH,LM,Masculin,L3,Hebdomadaire,215,Augmenté,8.151965820031593,4.512363943057697,3.9451419317444865,2,Autres,1
ST,SVT,Masculin,L1,Quotidienne,177,Augmenté,8.206435848093317,4.538367101153664,7.224565770648998,15,Recherche,1
LSH,Geographie,Feminin,L2,Hebdomadaire,71,Diminué,10.079582526897404,6.2195697843721724,13.795499044320641,15,Autres,0
LSH,SEG,Feminin,L1,Occasionnelle,161,Augmenté,5.682723776101698,12.417757529137656,6.411912426472583,27,Recherche,0
SEG,HA,Feminin,L3,Hebdomadaire,81,Inchangé,8.819360949276762,16.57013877636602,9.343124386365004,18,Recherche,1
LSH,Geographie,Masculin,L2,Occasionnelle,14,Inchangé,9.902897693858554,9.169882304344736,12.043489820068755,18,Recherche,1
LSH,MPCI,Masculin,L3,Hebdomadaire,216,Augmenté,6.169549839189212,13.109768529804782,15.657571688660015,24,Recherche,1
LSH,Geographie,Feminin,L2,Quotidienne,201,Inchangé,13.33234031223683,14.471248806424693,11.459392246708166,6,Autres,0
LSH,Philo,Feminin,L1,Occasionnelle,209,Diminué,6.802763144329438,8.312207004880111,3.6451229426635443,11,Recherche,0
SEG,LM,Masculin,L1,Hebdomadaire,268,Inchangé,12.783015795051014,4.9293795692400355,12.706687714125696,12,Autres,1
SEG,MPCI,Feminin,L3,Hebdomadaire,80,Inchangé,8.899162795698505,4.298939092680681,8.172887376750218,25,Recherche,1
LSH,SEG,Masculin,L2,Quotidienne,37,Diminué,11.865201754978708,5.302083407934388,4.7842378800030865,28,Recherche,1
SEG,LM,Feminin,L2,Quotidienne,298,Diminué,12.339305664149588,5.06672350355363,14.423201898707276,27,Réseaux sociax,1
SEG,SEG,Feminin,L3,Occasionnelle,242,Diminué,13.988268814169064,16.316300536131102,12.101015061252124,29,Recherche,1
SEG,Philo,Masculin,L1,Quotidienne,16,Inchangé,12.165514929539665,4.9585773450672335,13.523909858173193,5,Réseaux sociax,0
ST,MPCI,Masculin,L3,Hebdomadaire,72,Diminué,15.654548665831445,8.614009233831831,5.971538526923114,16,Autres,0
LSH,MPCI,Masculin,L1,Occasionnelle,246,Inchangé,6.280007627164649,6.954779853442643,15.625540678905127,11,Autres,1
SEG,SVT,Feminin,L2,Occasionnelle,35,Augmenté,11.56776794669101,6.722398851140828,13.992767423001885,24,Recherche,0
ST,SEG,Feminin,L2,Quotidienne,42,Diminué,17.34048590234881,16.810184166526092,11.073500644532341,1,Recherche,0
LSH,LM,Feminin,L1,Hebdomadaire,189,Inchangé,5.879275840308466,8.412650403678427,9.789812334279574,27,Réseaux sociax,1
LSH,Philo,Feminin,L2,Occasionnelle,261,Inchangé,10.615201460975634,8.462178965844682,12.491317952578665,5,Recherche,1
LSH,Philo,Masculin,L1,Occasionnelle,172,Diminué,16.05718407842714,16.449251976765808,6.26324091869901,24,Autres,0
SEG,Geographie,Masculin,L3,Quotidienne,191,Inchangé,4.761427338471371,11.725142154800245,7.810250123035857,21,Réseaux sociax,0
LSH,SVT,Masculin,L2,Occasionnelle,203,Diminué,11.31605464546604,15.90674053185196,15.749469774757086,6,Autres,0
LSH,SEG,Feminin,L2,Hebdomadaire,8,Inchangé,7.283705827638659,7.652538967080613,9.505794332119713,2,Autres,0
SEG,MPCI,Feminin,L2,Quotidienne,35,Inchangé,16.23124709367531,4.131999071679577,11.376862372860785,9,Réseaux sociax,1
LSH,SVT,Feminin,L2,Hebdomadaire,53,Augmenté,12.74429934612876,16.885702756707296,6.458474643781237,3,Autres,1
SEG,MPCI,Feminin,L1,Occasionnelle,189,Inchangé,15.789687033251287,14.650806314024647,8.546563814914503,17,Recherche,0
LSH,MPCI,Masculin,L1,Quotidienne,117,Augmenté,8.475862480004661,12.149925377389861,13.937900451056398,16,Recherche,0
SEG,Geographie,Feminin,L2,Quotidienne,89,Diminué,10.231261224461148,16.233184292977718,8.850581524153224,15,Réseaux sociax,1
ST,LM,Masculin,L1,Quotidienne,22,Inchangé,15.09514633977035,10.361199731963572,6.888927231333891,1,Réseaux sociax,1
LSH,Geographie,Masculin,L3,Quotidienne,246,Inchangé,3.953565117240231,4.6567067784073535,4.495308146399263,2,Autres,1
ST,MPCI,Masculin,L1,Occasionnelle,23,Augmenté,9.055815471725197,7.388723944726975,15.164616308727854,26,Réseaux sociax,1
SEG,Geographie,Masculin,L1,Quotidienne,87,Diminué,6.706067252669073,4.229118320431128,5.63431962319064,5,Recherche,1
ST,SEG,Feminin,L2,Quotidienne,40,Diminué,15.802493541464587,16.231129081463706,7.828693749959766,4,Réseaux sociax,0
LSH,LM,Masculin,L1,Quotidienne,96,Augmenté,9.323990783800577,9.10230810251194,3.6147555785064065,5,Réseaux sociax,0
ST,SVT,Feminin,L2,Quotidienne,244,Inchangé,9.74280296048402,6.393993771133324,15.689548115959486,28,Recherche,1
SEG,LM,Feminin,L3,Hebdomadaire,260,Augmenté,12.160850227403808,9.470853677659939,8.281873822392672,11,Autres,0
SEG,Geographie,Masculin,L1,Hebdomadaire,41,Diminué,12.764488099824543,13.381260141963109,16.355838560393327,22,Recherche,1
LSH,Philo,Feminin,L3,Hebdomadaire,48,Augmenté,11.918348291006849,13.74705782674957,14.445293014725777,3,Autres,0
SEG,MPCI,Masculin,L1,Hebdomadaire,130,Augmenté,3.8153223041003175,9.917081435174204,12.011034596184313,11,Recherche,0
ST,SVT,Feminin,L3,Hebdomadaire,41,Augmenté,14.796275780280753,14.600048852419345,4.857783435215767,27,Autres,1
LSH,MPCI,Feminin,L3,Hebdomadaire,153,Diminué,9.784026354288057,8.26600049876248,12.426698710844331,7,Autres,1
LSH,HA,Masculin,L3,Occasionnelle,232,Augmenté,16.177880564129122,16.018762852031493,7.173926730290617,30,Recherche,0
SEG,LM,Feminin,L1,Quotidienne,109,Inchangé,11.866408184582115,10.607183148039333,12.530648871958258,16,Autres,1
ST,LM,Feminin,L1,Quotidienne,43,Diminué,14.814271639588867,12.26018835892939,5.068144770146798,21,Autres,0
LSH,MPCI,Masculin,L3,Hebdomadaire,217,Inchangé,8.350360511961684,16.513475664911518,13.3465368305154,23,Réseaux sociax,1
LSH,MPCI,Masculin,L2,Hebdomadaire,26,Diminué,10.93661425004983,13.547033883676791,13.888605930581237,24,Autres,0
SEG,Philo,Masculin,L3,Hebdomadaire,219,Augmenté,4.46151940632526,14.832343571661616,13.94926035571195,25,Recherche,0
ST,MPCI,Feminin,L1,Occasionnelle,295,Inchangé,12.420332641618229,6.0281930139424835,10.195315772409039,1,Autres,1
LSH,HA,Feminin,L2,Quotidienne,196,Diminué,17.01629997442582,3.8290201813121345,15.822108236868687,22,Réseaux sociax,1
LSH,Philo,Masculin,L1,Hebdomadaire,178,Augmenté,5.041316605971212,3.712094576264069,10.20081207925468,17,Réseaux sociax,1
ST,Philo,Feminin,L3,Occasionnelle,64,Augmenté,7.456872457571866,14.154138510357269,8.680142309459333,29,Autres,0
SEG,SVT,Feminin,L2,Occasionnelle,207,Diminué,15.535298752878274,7.33307331647487,12.076473995421784,13,Réseaux sociax,1
LSH,SVT,Feminin,L1,Quotidienne,215,Diminué,6.265189810469653,7.9983134745216224,4.5453618261204785,1,Réseaux sociax,0
SEG,Philo,Masculin,L2,Hebdomadaire,196,Diminué,8.242152947263332,6.451151917112178,5.0027027651490865,24,Autres,0
SEG,Philo,Masculin,L3,Occasionnelle,26,Inchangé,7.041847139356074,15.335515831129264,4.168230590656907,29,Recherche,1
ST,Geographie,Masculin,L3,Quotidienne,128,Inchangé,16.408588164097488,13.535654632419552,3.9469203759736606,23,Réseaux sociax,0
ST,Geographie,Feminin,L1,Occasionnelle,266,Inchangé,11.500317166190857,8.436267493549881,13.868577190197415,16,Réseaux sociax,0
LSH,SEG,Feminin,L3,Hebdomadaire,67,Inchangé,17.258144753288576,15.734664896070854,6.964452450028427,10,Recherche,0
ST,LM,Masculin,L1,Occasionnelle,206,Diminué,6.695741204683169,4.733166894142379,8.934896659961218,19,Autres,0
SEG,LM,Masculin,L3,Quotidienne,132,Inchangé,15.04180102420007,16.34302710468804,10.633206708656104,4,Réseaux sociax,0
LSH,HA,Feminin,L3,Quotidienne,151,Inchangé,6.940372087490158,6.499510125838768,9.033430861584748,7,Autres,1
LSH,HA,Masculin,L1,Hebdomadaire,275,Diminué,14.684311347233022,11.696066465718031,12.3983929506527,9,Autres,0
LSH,Philo,Feminin,L1,Quotidienne,131,Inchangé,16.158612897519042,5.766454757514419,11.474810149878099,1,Recherche,0
LSH,HA,Feminin,L1,Occasionnelle,244,Inchangé,15.103845678123408,15.441293030441884,16.02485728306074,25,Autres,1
SEG,MPCI,Feminin,L2,Hebdomadaire,7,Inchangé,15.138752692270641,8.045961304705266,12.481494179334687,4,Réseaux sociax,1
LSH,SVT,Feminin,L2,Occasionnelle,262,Diminué,12.65169484666974,12.188436410317108,5.328509049244757,22,Recherche,1
ST,SEG,Masculin,L1,Occasionnelle,6,Augmenté,8.547290650405925,5.1125013921630735,16.04925967315757,24,Réseaux sociax,1
LSH,LM,Feminin,L1,Occasionnelle,168,Augmenté,5.670778529446304,8.537162817225166,8.560357321269368,19,Recherche,1
ST,HA,Masculin,L3,Quotidienne,59,Diminué,5.25623609788769,12.64055946853323,7.233967157285569,26,Autres,0
LSH,MPCI,Masculin,L2,Hebdomadaire,118,Inchangé,4.0943689980473215,5.590612788638362,6.414648123840305,12,Recherche,1
ST,LM,Masculin,L3,Occasionnelle,109,Inchangé,9.352792141231554,11.716775040486322,13.81500617361428,20,Réseaux sociax,1
ST,MPCI,Masculin,L3,Hebdomadaire,197,Diminué,4.95311376941361,7.885807984047029,12.005656893795226,4,Recherche,0
SEG,SVT,Masculin,L1,Hebdomadaire,214,Augmenté,8.772974119142834,14.732132555610088,9.85966277137289,27,Autres,1
ST,MPCI,Feminin,L1,Occasionnelle,129,Inchangé,6.825471793861856,12.554957796925859,15.581386922929141,8,Autres,0
ST,MPCI,Feminin,L1,Hebdomadaire,285,Diminué,7.27825230177583,11.468813131263884,7.216540263928573,28,Réseaux sociax,1
SEG,Geographie,Feminin,L2,Hebdomadaire,28,Augmenté,9.773682646067961,9.658822233280606,7.574794557783517,1,Autres,1
SEG,HA,Masculin,L3,Quotidienne,115,Inchangé,4.081480554201528,12.359407783354285,16.960841917206768,26,Autres,0
ST,MPCI,Masculin,L2,Occasionnelle,17,Augmenté,12.578430640942509,13.955830329795278,11.489855191622194,12,Réseaux sociax,0
ST,Geographie,Feminin,L1,Quotidienne,220,Inchangé,8.080343653802458,16.17035787143214,5.753857504872401,2,Autres,1
SEG,Philo,Masculin,L1,Quotidienne,73,Diminué,4.068840684457577,5.1783178262320515,13.594437313186425,23,Recherche,0
ST,Philo,Feminin,L1,Occasionnelle,215,Diminué,16.63520016281972,12.318886399353971,5.481977757245502,20,Réseaux sociax,0
ST,LM,Feminin,L2,Hebdomadaire,15,Augmenté,10.993339407728532,11.043864481681627,14.017796121687738,12,Recherche,1
LSH,SEG,Feminin,L3,Hebdomadaire,42,Diminué,12.26552748906651,9.79008319334772,8.38507227774071,5,Recherche,1
LSH,LM,Masculin,L2,Occasionnelle,78,Inchangé,9.859303566094844,10.027478886194817,6.591106778544258,28,Recherche,1
ST,SVT,Feminin,L3,Hebdomadaire,254,Augmenté,14.770284242842337,7.812069195168145,3.542949346409036,9,Autres,1
ST,HA,Feminin,L1,Hebdomadaire,252,Diminué,4.390758519872911,7.825072509012653,16.645342317915137,7,Réseaux sociax,0
SEG,Geographie,Feminin,L3,Occasionnelle,44,Augmenté,12.534114810950067,7.614516270435469,10.5597491727769,16,Recherche,1
LSH,SEG,Masculin,L2,Occasionnelle,112,Inchangé,7.6716125917888665,8.090531978141598,10.984110652013516,11,Réseaux sociax,0
LSH,Geographie,Masculin,L3,Hebdomadaire,297,Augmenté,14.913557292878476,14.929311370118024,15.382597105050717,8,Recherche,1
LSH,Philo,Feminin,L3,Quotidienne,148,Augmenté,10.83646026536336,15.041372828039401,10.143231509150425,4,Recherche,1
LSH,HA,Feminin,L1,Occasionnelle,298,Augmenté,6.265696214961643,12.179319990334294,15.181221662518439,9,Recherche,0
ST,MPCI,Feminin,L1,Hebdomadaire,187,Augmenté,7.9055031398153215,13.16732300059029,15.678658189079146,18,Recherche,0
LSH,Philo,Masculin,L2,Occasionnelle,149,Inchangé,6.842720559040978,5.242510003061738,5.393106530368518,9,Réseaux sociax,1
LSH,SEG,Masculin,L2,Quotidienne,224,Augmenté,13.515847679451733,4.4945590274387,11.681783596697022,1,Autres,0
LSH,Geographie,Masculin,L3,Hebdomadaire,196,Augmenté,17.13583568135497,11.243403845512876,5.492339194706304,23,Réseaux sociax,1
ST,Philo,Masculin,L1,Quotidienne,127,Diminué,14.272398175348123,8.516432306887438,12.520802554856196,4,Recherche,0
SEG,LM,Feminin,L2,Occasionnelle,12,Augmenté,9.015888913228004,3.921987739161933,12.523168652382598,3,Réseaux sociax,0
SEG,MPCI,Feminin,L2,Hebdomadaire,212,Augmenté,9.412072636431294,9.5761762976486,9.540849482537144,17,Autres,0
SEG,Geographie,Masculin,L1,Hebdomadaire,19,Diminué,13.206584109464075,5.097851078394812,10.045338967048195,27,Autres,1
LSH,Philo,Masculin,L2,Hebdomadaire,129,Augmenté,7.332710250319043,3.869993562045619,8.488724311777446,3,Autres,0
